整合編號,食品分類,樣品名稱,內容物描述,俗名,廢棄率(%),熱量(kcal),修正熱量(kcal),水分(g),粗蛋白(g),粗脂肪(g),飽和脂肪(g),灰分(g),總碳水化合物(g),膳食纖維(g),糖質總量(g),葡萄糖(g),果糖(g),半乳糖(g),麥芽糖(g),蔗糖(g),乳糖(g),鈉(mg),鉀(mg),鈣(mg),鎂(mg),鐵(mg),鋅(mg),磷(mg),銅(mg),錳(mg),維生素A總量(IU),視網醇當量(RE)(ug),視網醇(ug),α-胡蘿蔔素(ug),β-胡蘿蔔素(ug),維生素D總量(IU),維生素D總量(ug),維生素D2(ug),維生素D3(ug),維生素E總量(mg),α-維生素E當量(α-TE)(mg),α-生育酚(mg),β-生育酚(mg),γ-生育酚(mg),δ-生育酚(mg),維生素K1(ug),維生素K2 (MK-4)(ug),維生素K2 (MK-7)(ug),維生素B1(mg),維生素B2(mg),菸鹼素(mg),維生素B6(mg),維生素B12(ug),葉酸(ug),維生素C(mg),脂肪酸S總量(mg),酪酸(4:0)(mg),己酸(6:0)(mg),辛酸(8:0)(mg),癸酸(10:0)(mg),月桂酸(12:0)(mg),十三酸(13:0)(mg),肉豆蔻酸(14:0)(mg),十五酸(15:0)(mg),棕櫚酸(16:0)(mg),十七酸(17:0)(mg),硬脂酸(18:0)(mg),十九酸(19:0)(mg),花生酸(20:0)(mg),山酸(22:0)(mg),廿四酸(24:0)(mg),脂肪酸M總量(mg),肉豆蔻烯酸(14:1)(mg),棕櫚烯酸(16:1)(mg),油酸(18:1)(mg),鱈烯酸(20:1)(mg),芥子酸(22:1)(mg),脂肪酸P總量(mg),亞麻油酸(18:2)(mg),次亞麻油酸(18:3)(mg),十八碳四烯酸(18:4)(mg),花生油酸(20:4)(mg),廿碳五烯酸(20:5)(mg),廿二碳五烯酸(22:5)(mg),廿二碳六烯酸(22:6)(mg),其他脂肪酸(mg),P/M/S,反式脂肪(mg),水解胺基酸總量(mg),天門冬胺酸(Asp)(mg),酥胺酸(Thr)(mg),絲胺酸(Ser)(mg),麩胺酸(Glu)(mg),脯胺酸(Pro)(mg),甘胺酸(Gly)(mg),丙胺酸(Ala)(mg),胱胺酸(Cys)(mg),纈胺酸(Val)(mg),甲硫胺酸(Met)(mg),異白胺酸(Ile)(mg),白胺酸(Leu)(mg),酪胺酸(Tyr)(mg),苯丙胺酸(Phe)(mg),離胺酸(Lys)(mg),組胺酸(His)(mg),精胺酸(Arg)(mg),色胺酸(Trp)(mg),膽固醇(mg),酒精含量(g)
D32004,水果類,蘋果平均值(混色),"樣品狀態:混色; 前處理描述:去皮及核,混合均勻打碎","柰,林檎",17.8,51.3994,49.2574,85.5864,0.2123,0.095,0.0304,0.2477,13.8587,1.3388,11.0585,2.7649,6.6154,,0.0,1.6783,0.0,1.1926,114.148,3.5827,3.282,0.1233,0.3555,9.6612,,,11.7187,1.1722,,0.0,7.0315,,,,,0.1103,0.0979,0.09,0.015,0.003,0.0023,,,,0.0184,0.0127,0.0465,0.0432,,,2.8817,30.447499999999994,0.0,0.0,0.0,0.0,1.7859999999999998,0.0,1.4725000000000004,0.0,14.459000000000001,0.0,12.730000000000002,0.0,0.0,0.0,0.0,44.1845,0.0,0.0,44.1845,0.0,0.0,20.368000000000002,19.1615,1.2065000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.00/2.17/1.49,,,,,,,,,,,,,,,,,,,,,,
D3200401,水果類,加拉蘋果,"樣品狀態:混色; 前處理描述:去皮及核,混合均勻打碎","柰,林檎",20.4,55.0358,52.6628,84.585,0.193,0.063,,0.1979,14.9611,1.4831,,,,,,,,0.3405,113.4436,4.9036,4.0074,0.0,0.5446,10.6908,,,0.0,0.0,,,0.0,,,,,0.08,0.075,0.07,0.01,0.0,0.0,,,,0.016,0.01,0.0,0.053,,,1.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3200402,水果類,津輕蜜蘋果,"樣品狀態:混色; 前處理描述:去皮及核,混合均勻打碎","柰,林檎",17.7,56.3442,54.1528,84.243,0.198,0.1679,,0.3151,15.076,1.3696,11.73,2.1157,7.0147,,0.0,2.5996,0.0,0.552,135.405,3.395,2.452,0.254,0.235,8.408,,,0.0,0.0,,,0.0,,,,,0.154,0.1215,0.107,0.026,0.012,0.009,,,,0.025,0.0175,0.0983,0.045,,,3.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3200403,水果類,秋香蘋果,"樣品狀態:混色; 前處理描述:去皮及核,混合均勻打碎","柰,林檎",19.7,45.3376,43.389,87.204,0.265,0.0217,,0.2133,12.296,1.2179,,,,,,,,0.4479,95.0236,2.1736,3.3435,0.0,0.3906,10.0595,,,14.5244,1.4528,,,8.715,,,,,0.1,0.095,0.09,0.01,0.0,0.0,,,,0.019,0.014,0.0,0.033,,,3.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3200404,水果類,富士蘋果,"樣品狀態:混色; 前處理描述:去皮及核,混合均勻打碎","柰,林檎",16.4,48.8801,46.8251,86.3137,0.193,0.1273,0.0408,0.2643,13.1017,1.2844,10.387,3.414,6.216,,0.0,0.757,0.0,3.4298,112.7196,3.8586,3.3249,0.2392,0.2517,9.4863,,,32.3504,3.2358,,0.0,19.411,,,,,0.107,0.1,0.093,0.014,0.0,0.0,,,,0.0137,0.0093,0.0878,0.0417,,,2.6287,40.79964999999999,0.0,0.0,0.0,0.0,2.3932399999999996,0.0,1.97315,0.0,19.375059999999998,0.0,17.0582,0.0,0.0,0.0,0.0,59.20723,0.0,0.0,59.20723,0.0,0.0,27.293120000000002,25.67641,1.61671,0.0,0.0,0.0,0.0,0.0,0.0,1.00/2.17/1.49,,,,,,,,,,,,,,,,,,,,,,
D3200501,水果類,富士蘋果(帶皮),"樣品狀態:混色; 前處理描述:帶皮去核,混合均勻打碎","柰,林檎",7.0,44.9081,42.1929,87.584,0.226,0.1469,0.006,0.1211,11.922,1.697,9.401,2.833,5.793,,0.0,0.775,0.0,3.43,93.992,5.787,4.499,0.132,0.056,6.842,,,0.0,0.0,,,0.0,,,,,0.188,0.172,0.156,0.032,0.0,0.0,,,,0.018,0.0111,0.0164,0.05,,,4.887,6.037590000000001,0.0,0.0,0.0,0.35256000000000004,0.26442000000000004,0.22035,0.24973000000000004,0.0,2.7617199999999995,0.0,1.9831500000000004,0.0,0.20566,0.0,0.0,6.728020000000001,0.0,0.0,6.728020000000001,0.0,0.0,5.3618500000000004,4.8477,0.51415,0.0,0.0,0.0,0.0,0.0,128.74316,1.00/1.25/1.13,,,,,,,,,,,,,,,,,,,,,,
D3200601,水果類,金冠蘋果,"樣品狀態:黃皮; 前處理描述:去皮及核,混合均勻打碎","柰,林檎,黃蘋果(黃元帥)",19.9,48.7552,46.4142,86.261,0.36,0.1025,,0.3077,12.9688,1.4631,,,,,,,,0.0,128.2956,2.7424,3.6857,0.0,0.3434,10.8773,,,0.0,0.0,,,0.0,,,,,0.07,0.065,0.06,0.01,0.0,0.0,,,,0.027,0.011,0.061,0.054,,,4.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3300101,水果類,櫻桃,"樣品狀態:紅皮; 前處理描述:去籽,混合均勻打碎","中國櫻桃又稱鶯桃,荊桃",9.4,74.9321,72.7777,78.7675,1.2155,0.2603,,0.6819,19.0748,1.3465,,,,,,,,2.2269,236.3017,14.6145,13.3475,0.2463,0.1761,22.5565,,,20.4368,2.0442,,0.0,12.2626,,,,,0.13,0.125,0.12,0.01,0.0,0.0,,,,0.0205,0.04,0.1,0.039,,,10.7315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3300201,水果類,白櫻桃,"樣品狀態:紅黃皮; 前處理描述:去籽,混合均勻打碎","中國櫻桃又稱鶯桃,荊桃",7.7,69.3936,67.6822,80.356,0.702,0.0975,,0.4504,18.3941,1.0696,,,,,,,,0.5416,224.4201,17.544,11.5528,0.5768,0.3676,18.3958,,,0.0,0.0,,,0.0,,,,,0.15,0.131,0.12,0.02,0.01,0.0,,,,0.025,0.023,0.0,0.093,,,4.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3400101,水果類,椪柑,"前處理描述:去皮及籽,混合均勻打碎","橘子,蘆柑,壼柑,凸柑,乳柑,潮州柑",22.1,40.1505,37.7962,88.715,0.804,0.1548,0.0421,0.2836,10.0426,1.4714,6.84,1.309,1.451,,0.0,4.08,0.0,1.6891,73.8325,20.5727,8.2561,0.2888,0.349,14.4902,,,571.2655,57.1403,,0.0,342.773,,,,,0.1455,0.1335,0.1325,0.0,0.008,0.005,,,,0.0827,0.0591,0.2738,0.0527,,8.166,25.455,42.133464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.186023999999996,0.0,3.882384,0.0,0.0,0.0,5.065056,57.762071999999996,0.0,0.0,57.762071999999996,0.0,0.0,54.904464000000004,37.33776,17.566703999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.30/1.37/1.00,,573.975,173.066,16.707,27.303,53.295,47.923,15.453,23.345,7.779,19.998,5.066,11.244,19.913,8.996,20.624,27.14,12.163,77.071,6.889,,
D3400201,水果類,紅柑,"前處理描述:去皮及籽,混合均勻打碎","美人(女)柑,明尼吉柚,葡萄蜜柑,迷你葡萄柚",28.2,41.8001,40.2484,88.1983,0.845,0.1119,0.0266,0.2825,10.5623,0.9698,6.899,1.38,1.67,,0.0,3.849,0.0,0.717,147.6931,17.9923,9.9779,0.4117,0.3699,14.4426,,,75.6403,7.5658,,,45.386,,,,,0.712,0.6645,0.661,0.0,0.0277,0.0233,,,,0.0427,0.0303,0.0529,0.0607,,11.982,19.4463,26.645628000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64856,0.0,1.920204,0.0,0.0,0.0,2.0768640000000005,51.415811999999995,0.0,6.127644,45.288168000000006,0.0,0.0,33.839679,24.613524,9.226155,0.0,0.0,0.0,0.0,0.0,0.0,1.27/1.93/1.00,,563.837,124.858,17.911,29.203,56.057,45.441,19.075,25.555,1.965,23.395,0.0,14.104,24.727,6.454,15.053,28.928,10.273,114.268,6.57,,
D3400202,水果類,茂谷柑,"前處理描述:去皮及籽,混合均勻打碎",柑,18.0,44.3919,42.2649,87.4039,0.595,0.1223,0.0389,0.3874,11.4914,1.3294,9.527,2.05,2.44,,0.0,5.037,0.0,0.6009,142.7209,23.8542,9.3047,0.129,0.1384,16.1602,,,642.6543,64.2809,,0.0,385.608,,,,,0.4695,0.456,0.4545,0.0,0.015,0.0,,,,0.0425,0.0365,0.2066,0.0645,,18.773,26.364,38.851041,0.0,0.0,0.0,0.0,2.9877890000000003,0.0,2.8544820000000004,0.0,22.069035,0.0,5.052213000000001,0.0,0.0,2.158595,3.7289270000000005,46.915503,0.0,4.62294,42.29256300000001,0.0,0.0,36.533456,25.691561,10.841895000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.00/1.28/1.06,,,,,,,,,,,,,,,,,,,,,,
D3400203,水果類,海梨桶柑,"前處理描述:去皮及籽,混合均勻打碎","年柑,草山柑,焦柑,蜜桶,漳柑,草山桔(海梨)",21.0,43.8265,40.6287,87.6499,0.8645,0.15,,0.3172,11.0184,1.9986,,,,,,,,6.2029,106.6857,17.9106,13.6527,0.25,0.1104,17.7486,,,465.616,46.5706,,42.7775,257.992,,,,,0.464,0.444,0.44,0.004,0.02,0.0,,,,0.0515,0.0405,0.287,0.127,,,32.9905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3400204,水果類,高牆桶柑,"前處理描述:去皮及籽,混合均勻打碎","年柑,草山柑,焦柑,蜜桶,漳柑,草山桔(桶柑)",27.1,45.1465,42.8348,87.0694,0.771,0.0,,0.3385,11.8211,1.4448,,,,,,,,0.8032,121.5699,16.8628,14.1404,0.214,0.1307,13.3523,,,748.6142,74.8773,,42.365,428.004,,,,,0.405,0.4025,0.4,0.005,0.0,0.0,,,,0.056,0.046,0.341,0.064,,,27.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3400205,水果類,檸檬柑,"前處理描述:去皮及籽,混合均勻打碎","三寶柑,甜檸檬",58.5,48.2649,45.187,86.148,1.108,0.0809,0.0,0.4784,12.1847,1.9237,8.1052,2.134,2.3242,,0.0,3.647,0.0,1.003,161.341,33.8157,9.6873,0.0,0.102,23.9614,,,0.0,0.0,,,0.0,,,,,0.432,0.3792,0.369,0.013,0.032,0.018,,,,0.07,0.0328,1.0151,0.113,,,36.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
D3400206,水果類,砂糖橘,"前處理描述:去皮及籽,混合均勻打碎","十月桔,沙糖桔,沙糖橘,砂糖桔",25.0,49.8641,47.1127,86.05,0.652,0.28,0.0799,0.4264,12.5916,1.7196,9.286,1.931,2.286,0.0,0.0,5.069,0.0,2.69,166.18,50.74,13.98,0.21,0.09,24.25,0.0359,0.0364,781.3821,78.157,,,468.848,0.0,0.0,0.0,,0.557,0.557,0.557,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0422,0.3225,0.08,,10.021,18.56,79.94168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.86228000000001,0.0,0.0,0.0,3.47956,6.086640000000001,5.5132,110.75344000000001,0.0,0.0,110.75344000000001,0.0,0.0,89.30516000000001,68.27520000000001,21.02996,0.0,0.0,0.0,0.0,0.0,0.0,1.12/1.39/1.00,0.0,609.12,68.82,21.7,34.85,60.68,97.5,22.85,30.78,3.08,27.2,2.16,17.8,32.44,21.65,19.66,40.44,11.84,95.67,0.0,,
D3400301,水果類,長果金柑,"前處理描述:去皮及籽,混合均勻打碎","金棗,羅浮柑",1.6,55.5443,50.3448,84.3682,0.96,0.1947,0.065,0.3968,14.0803,3.2497,9.792,2.206,2.678,,0.0,4.908,0.0,4.9506,138.1159,38.3957,12.4537,0.4295,0.1031,13.4862,0.0395,,364.5421,36.4628,,3.5,216.984,,,,,2.563,2.3887,2.3675,0.004,0.1915,0.0,,,,0.0903,0.0569,0.3826,0.077,,31.1,35.695,65.025906,0.0,0.0,0.0,0.0,4.923963,0.0,6.189513,0.0,46.075755,0.0,7.836675000000001,0.0,0.0,0.0,0.0,61.568034,0.0,0.0,31.048809,2.7744750000000002,27.744750000000003,68.10606,40.42556100000001,27.680499000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.11/1.00/1.06,,759.925,155.033,24.857,56.306,98.407,87.032,31.87,33.737,9.986,23.509,5.005,18.194,33.17,21.099,32.65,50.765,17.362,60.943,0.0,,
D3400302,水果類,圓果金柑,"前處理描述:去皮及籽,混合均勻打碎","金桔,金橘,桔子",23.0,31.5768,28.0568,91.0,0.7,0.24,,0.5,7.56,2.2,,,,,,,,4.0,110.0,68.0,13.0,0.3,0.1,15.0,,,216.658,21.671,,0.0,130.0,,,,,,,,,,,,,,0.01,0.04,0.4,0.012,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3400303,水果類,圓果金柑汁(綠皮),樣品狀態:現榨原汁; 前處理描述:混合均勻,"金桔,金橘,桔子",32.3,32.3401,30.1513,90.596,0.891,0.0725,0.0318,0.4573,7.9832,1.368,1.38,0.516,0.529,0.0,0.0,0.335,0.0,1.3305,164.9799,37.337,17.0795,0.6386,0.3636,20.298,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.96,0.828,0.8,0.03,0.13,0.0,0.0,0.0,0.0,0.05,0.023,0.337,0.114,,,44.91,31.761235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.27858249999999,0.0,1.7542825,0.0,1.6308874999999998,2.08568,2.0118025000000004,17.495845,0.0,1.5733225,15.922522499999998,0.0,0.0,21.2757775,17.043155,4.2326225,0.0,0.0,0.0,0.0,0.0,1.96707,1.22/1.00/1.82,0.0,,,,,,,,,,,,,,,,,,,,,
D3500101,水果類,文旦,"前處理描述:取果肉,混合均勻打碎","柚子,內紫,朱欒,香欒,座凡,拋,欒",39.0,34.4186,32.1231,90.183,0.685,0.0655,,0.2974,8.7691,1.4347,,,,,,,,0.4824,143.4369,8.3434,5.5424,0.3051,0.1189,15.113,,,0.0,0.0,,0.0,0.0,,,,,0.345,0.3325,0.32,0.025,0.0,0.0,,,,0.0315,0.035,0.29,0.083,,,60.6655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3500102,水果類,文旦(2023年取樣),"前處理描述:取果肉,混合均勻打碎","麻豆文旦,文旦柚",40.4,47.8151,46.379,86.38,0.574,0.03,0.0146,0.3395,12.6765,0.8976,9.969,1.582,1.651,0.0,0.0,6.736,0.0,0.781,161.541,11.268,7.655,0.124,0.0,19.507,0.0282,0.0107,8.353,0.8355,,,5.012,0.0,0.0,0.0,,0.376,0.376,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,,63.78,92.0,14.60223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.60223,0.0,0.0,0.0,0.0,0.0,0.0,4.02456,0.0,0.0,4.02456,0.0,0.0,10.32963,7.850069999999999,2.47956,0.0,0.0,0.0,0.0,0.0,0.0,2.57/1.00/3.63,0.0,400.135,173.5668,14.335,30.5289,32.5876,15.4715,13.4425,26.763,2.1315,14.1261,1.6359,8.9351,14.1869,6.6701,7.7779,17.1811,5.1298,15.6653,0.0,,
D3500201,水果類,白柚,"前處理描述:取果肉,混合均勻打碎","柚子,內紫,朱欒,香欒,座凡,拋,欒",49.4,37.4132,35.5162,89.4085,0.5755,0.1013,0.0678,0.2948,9.6199,1.1856,8.093,1.355,1.473,0.0,0.0,5.265,0.0,7.1127,150.9793,11.9448,6.3326,0.1735,0.1274,17.3529,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.027,0.2515,0.032,,,54.4525,67.7866171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.250203500000005,0.0,18.045582,0.0,0.0,4.4908316,0.0,18.360523699999998,0.0,0.0,18.360523699999998,0.0,0.0,15.152757900000001,11.1235504,4.0292075,0.0,0.0,0.0,0.0,0.0,0.0,1.00/1.21/4.47,0.0,,,,,,,,,,,,,,,,,,,,,
D3500301,水果類,西施蜜柚,"前處理描述:取果肉,混合均勻打碎","柚子,內紫,朱欒,香欒,座凡,拋,欒(西施柚)",49.4,40.3168,38.2951,88.603,0.803,0.154,,0.3484,10.0916,1.2636,,,,,,,,0.2111,174.947,7.4189,4.9158,0.0,0.0534,15.5935,,,0.0,0.0,,0.0,0.0,,,,,0.31,0.31,0.31,0.0,0.0,0.0,,,,0.028,0.029,0.18,0.029,,,57.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D36001,水果類,甜橙平均值(普遍系),"樣品狀態:普遍系; 前處理描述:去皮及籽,混合均勻打碎","甜橙,柳橙,柳丁,印子柑,廣柑",30.8,45.5985,42.4506,87.229,0.7908,0.2496,0.0845,0.3827,11.3479,1.9675,9.1,2.0362,2.2017,0.0,0.0,4.8621,0.0,2.9883,148.5595,35.2403,11.5507,0.1556,0.2108,21.6968,,,20.7547,2.076,,0.0,12.4533,0.0,0.0,0.0,0.0,0.2412,0.2394,0.2377,0.0035,0.0,0.0,0.0,0.0,0.0,0.0783,0.0412,0.3016,0.0428,,6.34,56.84,84.50407679999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8363456,1.8560256000000002,10.225862399999999,0.0,1.252992,3.0481152000000002,3.2849856,85.67145599999999,0.0,6.835296,77.9016576,0.9345024000000001,0.0,75.6158208,50.87596799999999,24.7398528,0.0,0.0,0.0,0.0,0.0,3.808896,1.00/1.13/1.12,0.0,,,,,,,,,,,,,,,,,,,,,
D3600101,水果類,柳橙,"樣品狀態:普遍系; 前處理描述:去皮及籽,混合均勻打碎","甜橙,柳橙,柳丁,印子柑,廣柑",27.8,43.5126,40.2318,87.6314,0.799,0.1311,0.0516,0.4022,11.0363,2.0505,8.565,2.128,2.147,0.0,0.0,4.29,0.0,5.3037,145.2174,28.4371,12.3402,0.2952,0.0934,20.8438,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0715,0.0395,0.288,0.0235,,,41.201,51.5532396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8016362,1.9495881000000002,3.8331018,0.0,1.316244,3.2019863999999996,3.4506831,38.001957,0.0,4.501974000000001,32.5183062,0.9816767999999999,0.0,37.54376249999999,23.2491429,14.2946196,0.0,0.0,0.0,0.0,0.0,4.0010409,1.00/1.01/1.37,0.0,,,,,,,,,,,,,,,,,,,,,
D3600102,水果類,香吉士(進口),"樣品狀態:普遍系; 前處理描述:去皮及籽,混合均勻打碎","甜橙,柳橙,柳丁,印子柑,廣柑",27.8,47.2362,43.7703,87.05,0.6845,0.48,,0.4192,11.3663,2.1662,,,,,,,,1.1047,143.9877,41.3726,9.4271,0.1,0.1107,20.0378,,,33.332,3.334,,0.0,20.0,,,,,0.27,0.27,0.27,0.0,0.0,0.0,,,,0.072,0.042,0.3645,0.0385,,6.34,74.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3600103,水果類,澳洲甜橙(進口),"樣品狀態:普遍系; 前處理描述:去皮及籽,混合均勻打碎","甜橙,柳橙,柳丁,印子柑,廣柑",38.3,46.0467,43.3496,87.0055,0.889,0.1376,0.0391,0.3268,11.6411,1.6857,9.635,1.9444,2.2564,,0.0,5.4342,0.0,2.5564,156.4735,35.9113,12.8849,0.0715,0.4282,24.2087,,,28.9322,2.8939,,,17.36,,,,,0.3235,0.3183,0.313,0.0105,0.0,0.0,,,,0.0915,0.042,0.2523,0.0665,,,54.552,39.061888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.810367999999997,0.0,7.251519999999999,0.0,0.0,0.0,0.0,54.572160000000004,0.0,2.8111680000000003,51.760991999999995,0.0,0.0,43.965952,31.692032,12.27392,0.0,0.0,0.0,0.0,0.0,0.0,1.13/1.40/1.00,,,,,,,,,,,,,,,,,,,,,,
D3700101,水果類,青皮葡萄柚,"樣品狀態:青皮白肉; 前處理描述:取果肉,混合均勻打碎","西柚,朱欒",33.1,33.1124,31.2212,90.602,0.751,0.0851,,0.2628,8.2991,1.182,6.0762,1.4702,1.5527,,0.0,3.0533,0.0,1.035,140.661,15.421,7.852,0.0,0.0,14.424,,,0.0,0.0,,,0.0,,,,,0.384,0.384,0.384,0.0,0.0,0.0,,,,0.023,0.0509,0.2889,0.021,,,28.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3700201,水果類,紅寶石葡萄柚(古坑),"樣品狀態:紅皮粉紅肉; 前處理描述:取果肉,混合均勻打碎","西柚,朱欒",31.7,36.8728,35.1241,89.859,0.702,0.2838,0.0808,0.2278,8.9274,1.0929,6.4311,1.5158,1.5983,,0.0,3.317,0.0,0.0,184.294,16.278,9.592,0.235,0.231,20.083,,,423.783,42.3885,,,254.28,,,,,0.133,0.126,0.119,0.014,0.0,0.0,,,,0.08,0.0271,0.2965,0.037,,,39.694,80.76948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.04207400000001,0.0,10.54317,0.0,0.0,0.0,3.1842360000000003,98.25156,0.0,0.0,98.25156,0.0,0.0,104.77896000000001,76.28260200000001,28.496358000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.30/1.22/1.00,,,,,,,,,,,,,,,,,,,,,,
D3700301,水果類,黃皮葡萄柚(進口),"樣品狀態:黃皮白肉; 前處理描述:取果肉,混合均勻打碎","西柚,朱欒",21.6,37.8268,36.094,89.308,0.717,0.078,,0.2401,9.6569,1.083,,,,,,,,1.4728,177.8706,16.3052,8.0682,0.4498,0.3143,16.1137,,,210.8382,21.0889,,,126.508,,,,,0.15,0.145,0.14,0.01,0.0,0.0,,,,0.042,0.019,0.435,0.172,,,33.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3700401,水果類,黃皮葡萄柚,"樣品狀態:黃皮粉紅肉; 前處理描述:取果肉,混合均勻打碎","西柚,朱欒",25.6,37.2039,35.3948,89.6305,0.668,0.2217,0.1022,0.2843,9.1955,1.1307,6.391,1.919,2.164,0.0,0.0,2.308,0.0,3.6267,90.0167,20.3121,9.7603,0.0653,0.1213,16.5868,,,245.7085,24.5767,,0.0,147.431,0.0,0.0,0.0,0.0,0.2,0.195,0.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0275,0.0225,0.221,0.2173,,,36.53,102.16556759999999,0.0,0.0,0.0,0.0,0.0,0.0,4.1320445999999995,0.0,67.60475459999999,6.316676400000001,6.5758437,0.0,5.6770719000000005,7.3755156,4.483660800000001,47.751963,0.0,0.0,47.751963,0.0,0.0,58.059239399999996,42.516074100000004,15.543165300000002,0.0,0.0,0.0,0.0,0.0,13.723230000000001,1.22/1.00/2.14,0.0,,,,,,,,,,,,,,,,,,,,,
D3800101,水果類,檸檬,"前處理描述:去皮及籽,混合均勻打碎",,34.0,33.3043,31.3348,91.024,0.708,0.5335,0.1966,0.3845,7.35,1.2309,0.9435,0.4727,0.3934,,0.0,0.0774,0.0,3.833,149.949,25.83,10.155,0.159,0.1285,22.1515,,,0.0,0.0,,0.0,0.0,,,,,0.553,0.5118,0.505,0.007,0.029,0.012,,,,0.0695,0.0115,0.1075,0.028,,,34.027,196.557405,0.0,0.0,0.0,0.0,0.0,0.0,9.779055,0.0,147.58744000000002,0.0,36.896860000000004,0.0,0.0,2.2940500000000004,0.0,164.62743,0.0,0.0,158.22543,6.402,0.0,172.31516499999998,110.01303499999999,62.30213,0.0,0.0,0.0,0.0,0.0,0.0,1.05/1.00/1.19,,,,,,,,,,,,,,,,,,,,,,
D3800201,水果類,萊姆,"前處理描述:去皮,混合均勻打碎",無子檸檬,25.2,37.6843,34.7008,90.537,0.521,0.9926,0.3284,0.2756,7.6738,1.8647,0.907,0.299,0.295,,0.0,0.313,0.0,1.356,107.844,22.785,6.651,0.261,0.153,15.258,0.038,,17.5926,1.7597,,,10.556,,,,,0.554,0.544,0.542,0.002,0.01,0.0,,,,0.034,0.025,0.0897,0.036,,17.856,28.106,328.36200600000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.617768,0.0,51.744238,0.0,0.0,0.0,0.0,126.16938600000002,0.0,0.0,126.16938600000002,0.0,0.0,538.0785340000001,360.6512840000001,177.42725000000002,0.0,0.0,0.0,0.0,0.0,0.0,4.26/1.00/2.60,,,,,,,,,,,,,,,,,,,,,,
